user_id,total_orders,avg_order_value,favorite_cuisine,price_sensitivity,avg_rating_given,dietary_preference,preferred_meal_time,location_lat,location_lon,days_since_last_order
user_016261,4,150.0,Healthy,medium,3.9,veg,snacks,28.6931,77.0795,19
user_016262,1,390.75,Street Food,high,4.5,veg,dinner,28.48,77.2758,1
user_016263,2,787.81,Street Food,medium,4.4,vegan,dinner,28.4331,77.2966,4
user_016264,1,496.07,Cafe,medium,4.8,veg,dinner,28.471,77.0272,13
user_016265,1,592.33,Chinese,medium,4.7,no_preference,snacks,28.562,77.2725,11
user_016266,11,505.28,North Indian,medium,4.8,veg,snacks,28.4856,77.0203,5
user_016267,3,150.0,Cafe,low,4.5,no_preference,dinner,28.6259,77.2288,4
user_016268,7,686.14,Desserts,medium,4.9,veg,lunch,28.5287,77.2501,33
user_016269,15,245.91,South Indian,high,4.5,non_veg,dinner,28.4353,77.1095,8
user_016270,1,217.44,North Indian,low,4.7,non_veg,dinner,28.5522,77.0906,5
user_016271,30,159.1,South Indian,high,4.6,non_veg,lunch,28.4462,77.0114,3
user_016272,38,425.28,Healthy,medium,4.4,non_veg,lunch,28.5173,77.0825,19
user_016273,1,185.13,Desserts,low,4.6,veg,snacks,28.5576,77.1507,20
user_016274,10,245.38,Italian,medium,4.6,veg,dinner,28.4135,77.2654,11
user_016275,48,459.0,Fast Food,low,4.5,non_veg,breakfast,28.6088,77.133,14
user_016276,1,335.42,Italian,medium,4.8,non_veg,lunch,28.5232,77.142,7
user_016277,1,293.54,Continental,high,4.3,non_veg,snacks,28.4175,77.2046,35
user_016278,11,174.35,Cafe,medium,4.7,vegan,breakfast,28.4289,77.2748,5
user_016279,7,554.29,Street Food,medium,4.6,non_veg,dinner,28.6884,77.2266,13
user_016280,5,350.73,Cafe,medium,4.9,non_veg,breakfast,28.5079,77.2785,42
user_016281,3,527.77,Beverages,low,4.4,non_veg,snacks,28.6888,77.2542,21
user_016282,5,807.22,Chinese,high,4.6,non_veg,lunch,28.4441,77.0827,13
user_016283,1,151.04,South Indian,low,4.5,veg,lunch,28.6387,77.1562,10
user_016284,1,576.6,Chinese,medium,4.1,veg,dinner,28.6488,77.2884,5
user_016285,3,306.84,South Indian,medium,4.6,no_preference,lunch,28.426,77.2343,7
user_016286,1,569.04,Healthy,high,4.7,vegan,lunch,28.4514,77.0849,10
user_016287,3,251.67,Beverages,medium,4.8,non_veg,dinner,28.5248,77.2102,0
user_016288,4,354.62,Healthy,low,4.9,no_preference,dinner,28.6439,77.2777,1
user_016289,1,832.21,Beverages,low,4.5,vegan,lunch,28.4388,77.1161,4
user_016290,1,303.34,Continental,high,4.8,non_veg,dinner,28.4402,77.1946,2
user_016291,1,395.29,Biryani,medium,4.4,no_preference,breakfast,28.4652,77.0599,38
user_016292,2,150.0,Italian,medium,4.4,veg,snacks,28.4923,77.015,4
user_016293,6,258.57,Desserts,high,4.3,non_veg,breakfast,28.6966,77.2446,59
user_016294,7,311.12,Street Food,medium,4.4,non_veg,snacks,28.5045,77.1856,10
user_016295,15,150.0,North Indian,low,4.5,non_veg,dinner,28.6077,77.2167,0
user_016296,3,273.71,South Indian,high,4.9,veg,lunch,28.6104,77.2075,18
user_016297,7,881.62,Biryani,medium,5.0,no_preference,lunch,28.4695,77.2188,21
user_016298,1,268.13,Biryani,medium,4.6,non_veg,dinner,28.5074,77.2158,4
user_016299,5,260.74,Desserts,low,4.4,non_veg,dinner,28.6914,77.2331,1
user_016300,3,515.7,Continental,low,4.7,no_preference,lunch,28.6396,77.0873,7
user_016301,8,464.37,South Indian,medium,4.7,veg,dinner,28.4168,77.2481,0
user_016302,3,201.16,Chinese,medium,4.5,non_veg,dinner,28.5157,77.0456,1
user_016303,2,218.31,Italian,medium,4.8,no_preference,dinner,28.574,77.2374,1
user_016304,1,205.72,Cafe,high,3.9,veg,dinner,28.5768,77.1455,32
user_016305,15,554.53,South Indian,medium,4.1,no_preference,lunch,28.6344,77.1756,22
user_016306,2,387.97,Continental,medium,4.8,veg,breakfast,28.5756,77.0683,15
user_016307,41,310.9,Cafe,medium,4.7,no_preference,lunch,28.4153,77.2446,27
user_016308,1,448.38,Cafe,medium,4.6,no_preference,dinner,28.4646,77.0749,0
user_016309,18,270.51,Chinese,medium,4.8,non_veg,snacks,28.5737,77.2582,0
user_016310,1,399.66,South Indian,medium,4.7,veg,dinner,28.4709,77.0307,1
user_016311,3,555.9,Beverages,high,4.8,veg,dinner,28.4634,77.0132,2
user_016312,2,347.67,Beverages,medium,4.3,non_veg,lunch,28.4795,77.0714,2
user_016313,7,402.89,Biryani,medium,4.9,non_veg,lunch,28.4639,77.1642,2
user_016314,11,150.0,North Indian,low,5.0,non_veg,lunch,28.4437,77.0956,55
user_016315,45,393.17,Italian,low,4.6,non_veg,dinner,28.6488,77.1078,10
user_016316,2,471.43,Biryani,medium,4.6,non_veg,dinner,28.5493,77.047,13
user_016317,1,492.14,North Indian,low,4.9,no_preference,lunch,28.6456,77.0231,2
user_016318,12,378.54,Continental,medium,4.7,non_veg,lunch,28.4258,77.2925,8
user_016319,3,360.78,South Indian,low,4.8,non_veg,lunch,28.471,77.0454,20
user_016320,2,322.82,Continental,medium,4.9,non_veg,dinner,28.4743,77.0568,0
user_016321,2,1074.0,Cafe,medium,4.5,non_veg,lunch,28.5882,77.1308,23
user_016322,1,215.29,Continental,high,4.3,veg,dinner,28.4063,77.2279,11
user_016323,1,482.11,Cafe,high,4.4,vegan,dinner,28.5574,77.2357,3
user_016324,29,150.0,Street Food,medium,4.7,non_veg,dinner,28.5723,77.0539,2
user_016325,8,363.6,Street Food,low,4.9,non_veg,lunch,28.6265,77.018,3
user_016326,1,678.15,Beverages,medium,4.8,non_veg,breakfast,28.6147,77.2138,5
user_016327,27,277.54,Italian,medium,5.0,non_veg,lunch,28.5186,77.1788,6
user_016328,5,351.19,Continental,high,4.4,vegan,dinner,28.5667,77.1451,25
user_016329,3,150.0,South Indian,medium,4.4,veg,snacks,28.6026,77.1454,1
user_016330,8,922.8,Desserts,medium,4.6,vegan,dinner,28.4293,77.0809,13
user_016331,2,872.52,Chinese,medium,4.7,non_veg,dinner,28.4556,77.2358,2
user_016332,1,400.67,Chinese,low,4.8,veg,lunch,28.5329,77.0176,9
user_016333,2,622.2,Desserts,low,4.7,non_veg,lunch,28.4415,77.0866,15
user_016334,4,513.82,North Indian,high,4.8,non_veg,dinner,28.5803,77.2231,5
user_016335,1,445.72,Biryani,medium,4.6,veg,dinner,28.5426,77.2928,5
user_016336,8,914.68,Continental,high,4.4,veg,dinner,28.612,77.2879,14
user_016337,20,170.43,North Indian,low,4.2,vegan,lunch,28.4785,77.1006,5
user_016338,2,429.65,Cafe,high,4.7,non_veg,breakfast,28.5636,77.1615,7
user_016339,1,335.18,Healthy,high,4.7,non_veg,dinner,28.6743,77.215,5
user_016340,3,150.0,Fast Food,low,4.1,non_veg,dinner,28.6856,77.2895,1
user_016341,1,277.73,Chinese,medium,4.5,veg,lunch,28.5862,77.0745,10
user_016342,3,223.61,Healthy,high,4.4,veg,dinner,28.635,77.1283,4
user_016343,3,557.4,Italian,low,4.8,veg,lunch,28.5231,77.2484,33
user_016344,1,363.24,Chinese,medium,4.8,veg,lunch,28.5943,77.1719,9
user_016345,1,425.65,Healthy,medium,4.6,no_preference,lunch,28.4894,77.033,0
user_016346,4,405.91,Street Food,medium,4.9,non_veg,dinner,28.4425,77.062,12
user_016347,1,198.09,Chinese,high,4.8,veg,dinner,28.5321,77.1198,5
user_016348,36,565.78,Beverages,medium,5.0,veg,breakfast,28.511,77.0007,3
user_016349,6,357.59,Chinese,high,4.4,veg,snacks,28.5156,77.1671,13
user_016350,1,293.64,Beverages,low,4.8,veg,lunch,28.4279,77.2222,7
user_016351,2,372.55,Beverages,low,4.8,veg,lunch,28.6702,77.0904,1
user_016352,3,254.62,Biryani,high,5.0,non_veg,dinner,28.5971,77.25,1
user_016353,5,629.43,Biryani,low,4.7,non_veg,dinner,28.423,77.1716,22
user_016354,9,679.15,Chinese,low,4.9,non_veg,lunch,28.5567,77.1049,27
user_016355,17,194.79,Street Food,medium,4.4,non_veg,lunch,28.631,77.033,2
user_016356,4,934.17,Continental,low,4.0,no_preference,snacks,28.5121,77.0007,8
user_016357,7,797.95,Street Food,medium,4.7,non_veg,lunch,28.5459,77.1628,1
user_016358,7,160.79,Desserts,medium,4.4,veg,lunch,28.5172,77.2442,21
user_016359,5,296.22,Cafe,high,4.3,veg,lunch,28.6746,77.249,8
user_016360,3,203.03,Chinese,low,5.0,veg,lunch,28.52,77.0066,4
user_016361,5,282.72,Continental,medium,4.5,no_preference,dinner,28.5644,77.0353,32
user_016362,2,150.0,Biryani,medium,4.2,non_veg,lunch,28.5944,77.0184,9
user_016363,1,214.95,Desserts,high,4.8,non_veg,lunch,28.4286,77.1171,18
user_016364,25,212.31,Desserts,medium,4.7,non_veg,dinner,28.6595,77.2803,4
user_016365,5,150.0,Continental,low,4.4,non_veg,dinner,28.5757,77.2867,7
user_016366,6,431.93,Desserts,low,4.6,non_veg,lunch,28.6785,77.2781,2
user_016367,3,447.54,North Indian,medium,4.4,non_veg,snacks,28.5326,77.0452,5
user_016368,8,187.12,Continental,medium,4.8,non_veg,dinner,28.5841,77.2285,18
user_016369,3,194.65,Fast Food,medium,4.4,non_veg,dinner,28.5757,77.2008,4
user_016370,1,449.44,Chinese,medium,4.4,veg,breakfast,28.5955,77.0394,1
user_016371,2,507.54,Italian,medium,4.7,no_preference,lunch,28.5721,77.2301,19
user_016372,9,357.54,Desserts,medium,4.9,non_veg,snacks,28.4516,77.2308,2
user_016373,2,251.64,Desserts,low,4.5,veg,lunch,28.4052,77.0703,5
user_016374,1,706.07,Cafe,medium,3.7,veg,dinner,28.5915,77.0095,1
user_016375,3,350.8,Desserts,low,4.2,veg,lunch,28.6042,77.054,1
user_016376,1,281.46,Healthy,high,4.5,non_veg,dinner,28.5582,77.2429,17
user_016377,3,150.0,Continental,high,4.1,non_veg,dinner,28.5004,77.2101,19
user_016378,18,481.59,Continental,medium,4.3,no_preference,lunch,28.5663,77.1564,1
user_016379,1,535.58,Italian,low,4.8,non_veg,lunch,28.6033,77.0106,9
user_016380,9,550.39,North Indian,high,4.0,veg,lunch,28.5249,77.0252,11
user_016381,35,428.31,Beverages,low,4.5,no_preference,lunch,28.4482,77.2649,11
user_016382,20,265.66,Fast Food,medium,4.1,veg,lunch,28.5647,77.0891,3
user_016383,3,758.87,Street Food,medium,4.5,veg,lunch,28.6213,77.1842,0
user_016384,1,355.35,Chinese,medium,4.5,veg,dinner,28.5267,77.0931,8
user_016385,5,150.0,Desserts,low,4.5,non_veg,snacks,28.4344,77.1551,2
user_016386,5,396.63,Chinese,medium,4.3,no_preference,lunch,28.555,77.0293,11
user_016387,13,254.69,North Indian,medium,4.6,veg,lunch,28.4217,77.191,0
user_016388,4,150.43,Beverages,high,4.6,no_preference,dinner,28.586,77.2541,12
user_016389,7,339.39,Italian,low,4.7,non_veg,lunch,28.4168,77.0841,15
user_016390,1,449.84,Cafe,medium,4.9,veg,dinner,28.4856,77.0465,5
user_016391,10,166.24,Biryani,medium,4.4,non_veg,dinner,28.6847,77.0183,4
user_016392,1,195.07,Cafe,medium,4.7,no_preference,lunch,28.6172,77.0357,2
user_016393,2,717.69,Street Food,low,4.8,non_veg,snacks,28.582,77.1734,9
user_016394,9,752.4,Desserts,high,3.9,non_veg,dinner,28.4489,77.1923,2
user_016395,21,213.67,Desserts,medium,4.3,non_veg,lunch,28.4681,77.0166,7
user_016396,10,424.73,Chinese,medium,4.2,vegan,dinner,28.4112,77.1101,37
user_016397,4,310.86,Cafe,medium,4.3,non_veg,lunch,28.5556,77.1966,20
user_016398,4,271.7,South Indian,high,4.8,non_veg,dinner,28.6493,77.2561,16
user_016399,1,255.21,Street Food,medium,4.5,veg,breakfast,28.576,77.01,15
user_016400,2,743.77,North Indian,low,4.9,vegan,snacks,28.5621,77.168,19
user_016401,1,306.45,Desserts,high,4.8,no_preference,dinner,28.6899,77.2481,4
user_016402,32,150.0,Desserts,medium,4.0,non_veg,lunch,28.6683,77.1801,19
user_016403,64,268.14,Desserts,medium,4.5,non_veg,dinner,28.5009,77.0474,7
user_016404,1,223.23,Desserts,medium,4.3,non_veg,lunch,28.6463,77.1221,15
user_016405,1,224.23,Street Food,low,4.6,non_veg,breakfast,28.4967,77.2562,1
user_016406,22,506.27,Italian,medium,4.7,veg,snacks,28.6425,77.2733,2
user_016407,1,384.03,Chinese,high,4.8,non_veg,dinner,28.4781,77.0647,14
user_016408,23,228.67,Healthy,low,4.8,non_veg,dinner,28.6575,77.2109,4
user_016409,11,332.26,Street Food,medium,4.9,no_preference,lunch,28.6339,77.0672,20
user_016410,3,273.18,Chinese,medium,4.6,non_veg,lunch,28.4503,77.0524,16
user_016411,13,150.0,Desserts,low,4.4,non_veg,dinner,28.5713,77.0025,0
user_016412,4,202.61,Chinese,high,4.7,non_veg,dinner,28.4126,77.0871,3
user_016413,4,708.21,Street Food,medium,4.1,veg,breakfast,28.654,77.2635,22
user_016414,8,150.0,South Indian,low,4.9,veg,lunch,28.5126,77.1818,2
user_016415,11,264.87,Cafe,medium,4.9,veg,dinner,28.4135,77.1292,0
user_016416,14,403.88,Biryani,medium,4.5,veg,dinner,28.4968,77.0292,19
user_016417,75,489.26,Cafe,high,4.9,non_veg,dinner,28.408,77.1713,14
user_016418,6,255.13,Italian,medium,4.4,veg,breakfast,28.4854,77.0562,12
user_016419,21,228.62,Italian,medium,4.5,no_preference,dinner,28.5268,77.0807,6
user_016420,20,382.01,Italian,medium,5.0,veg,lunch,28.673,77.2946,0
user_016421,10,150.0,Fast Food,medium,4.9,vegan,lunch,28.5408,77.087,10
user_016422,2,333.85,Desserts,medium,4.7,non_veg,lunch,28.6831,77.2982,0
user_016423,16,796.28,Street Food,medium,4.7,vegan,lunch,28.4443,77.21,0
user_016424,7,391.86,Desserts,low,4.7,veg,lunch,28.629,77.236,0
user_016425,1,150.0,Chinese,medium,4.7,veg,dinner,28.4983,77.2359,9
user_016426,15,266.32,Italian,medium,4.7,veg,dinner,28.5745,77.1758,0
user_016427,1,299.29,South Indian,medium,4.8,no_preference,dinner,28.5523,77.1792,1
user_016428,9,291.37,Healthy,medium,4.5,non_veg,dinner,28.4629,77.1376,4
user_016429,2,150.0,Street Food,high,4.8,non_veg,lunch,28.4507,77.2491,36
user_016430,5,260.08,Street Food,low,4.7,veg,dinner,28.6325,77.2589,6
user_016431,1,373.28,North Indian,medium,4.3,vegan,breakfast,28.5209,77.0608,2
user_016432,1,902.27,Healthy,medium,4.6,no_preference,dinner,28.4601,77.2412,14
user_016433,2,681.81,Cafe,medium,4.0,veg,snacks,28.6752,77.0997,31
user_016434,3,513.74,Desserts,low,4.7,no_preference,dinner,28.469,77.2237,1
user_016435,2,150.0,Cafe,low,4.4,non_veg,breakfast,28.4337,77.0758,30
user_016436,6,256.16,Italian,low,5.0,veg,lunch,28.4142,77.1663,4
user_016437,7,495.91,North Indian,low,4.7,veg,dinner,28.4337,77.2551,4
user_016438,2,199.74,Chinese,high,4.5,veg,snacks,28.6464,77.005,35
user_016439,4,447.7,North Indian,medium,4.3,non_veg,lunch,28.6199,77.0071,16
user_016440,8,305.57,Beverages,low,4.5,veg,breakfast,28.6675,77.2476,9
user_016441,1,379.42,Desserts,low,4.6,non_veg,lunch,28.587,77.0672,12
user_016442,7,868.43,Chinese,medium,4.6,non_veg,lunch,28.5902,77.0534,25
user_016443,2,304.5,Biryani,high,4.8,no_preference,breakfast,28.4009,77.1003,13
user_016444,1,150.0,Beverages,high,4.7,non_veg,breakfast,28.5534,77.2048,14
user_016445,2,515.79,Biryani,medium,4.8,veg,lunch,28.6232,77.2685,8
user_016446,1,278.53,Beverages,medium,4.8,veg,dinner,28.6411,77.0522,1
user_016447,2,244.01,Chinese,low,4.7,no_preference,dinner,28.5439,77.0193,4
user_016448,7,828.57,Healthy,high,4.0,veg,lunch,28.4551,77.0296,0
user_016449,12,396.97,Chinese,medium,4.8,veg,dinner,28.4865,77.1431,1
user_016450,21,475.4,Desserts,low,4.9,non_veg,lunch,28.6583,77.2471,6
user_016451,22,457.43,Desserts,low,4.6,non_veg,dinner,28.6677,77.0444,9
user_016452,1,538.81,North Indian,medium,4.8,non_veg,dinner,28.5322,77.0229,5
user_016453,19,346.91,North Indian,medium,4.4,non_veg,lunch,28.4782,77.213,16
user_016454,1,424.62,Chinese,high,4.8,non_veg,dinner,28.6811,77.2418,7
user_016455,15,164.11,Desserts,medium,4.7,veg,lunch,28.6822,77.1686,1
user_016456,8,192.96,Biryani,high,4.8,non_veg,dinner,28.4963,77.201,3
user_016457,5,179.31,Chinese,medium,4.5,non_veg,lunch,28.5155,77.1045,9
user_016458,1,150.0,Desserts,high,4.6,non_veg,dinner,28.652,77.0484,3
user_016459,18,439.16,Beverages,medium,4.3,non_veg,lunch,28.4926,77.0406,36
user_016460,1,201.12,Cafe,low,4.4,veg,lunch,28.5201,77.28,8
user_016461,4,777.14,Continental,low,4.9,no_preference,lunch,28.4816,77.2601,3
user_016462,4,294.23,Biryani,low,4.7,non_veg,snacks,28.5367,77.0143,0
user_016463,1,267.99,Healthy,low,4.3,veg,dinner,28.5235,77.0538,3
user_016464,5,161.42,Desserts,high,4.6,veg,lunch,28.4849,77.1771,22
user_016465,1,468.0,Biryani,high,4.8,non_veg,lunch,28.6108,77.0704,0
user_016466,25,475.68,Continental,medium,4.3,non_veg,lunch,28.5319,77.1204,0
user_016467,114,731.9,Italian,high,4.9,veg,snacks,28.5511,77.1554,1
user_016468,1,529.21,Cafe,medium,4.3,veg,lunch,28.5899,77.2447,0
user_016469,2,440.69,Desserts,medium,4.0,veg,lunch,28.6002,77.0969,0
user_016470,5,231.76,Desserts,high,4.4,non_veg,lunch,28.6331,77.1288,4
user_016471,1,684.39,Fast Food,medium,4.5,non_veg,snacks,28.5746,77.0858,6
user_016472,32,379.43,Street Food,medium,4.9,non_veg,dinner,28.4652,77.1337,4
user_016473,3,150.0,Street Food,medium,4.8,vegan,dinner,28.547,77.205,0
user_016474,2,168.3,Beverages,low,4.4,veg,dinner,28.6744,77.2701,3
user_016475,10,435.37,Desserts,low,4.5,non_veg,breakfast,28.403,77.1036,4
user_016476,4,351.3,Fast Food,low,4.6,non_veg,snacks,28.5895,77.0107,11
user_016477,5,250.18,North Indian,medium,4.4,non_veg,snacks,28.4048,77.1177,4
user_016478,12,177.04,Chinese,medium,4.0,non_veg,lunch,28.4785,77.1888,6
user_016479,3,494.92,Desserts,high,4.5,veg,snacks,28.5588,77.0253,29
user_016480,1,489.37,Cafe,medium,4.4,non_veg,breakfast,28.5528,77.267,6
user_016481,19,362.39,Fast Food,high,4.7,vegan,dinner,28.6138,77.0088,2
user_016482,2,351.21,Desserts,medium,4.6,non_veg,dinner,28.5843,77.0022,12
user_016483,2,316.46,Chinese,high,4.8,no_preference,snacks,28.534,77.0246,0
user_016484,5,525.04,Fast Food,low,4.2,no_preference,snacks,28.4216,77.1681,8
user_016485,1,507.6,Continental,medium,4.9,no_preference,dinner,28.5604,77.005,16
user_016486,5,330.07,Continental,high,4.4,non_veg,dinner,28.5832,77.0002,0
user_016487,13,470.5,Street Food,medium,4.9,non_veg,snacks,28.6164,77.0735,10
user_016488,29,278.93,South Indian,high,4.4,veg,lunch,28.4017,77.1091,33
user_016489,10,233.5,South Indian,low,4.9,veg,breakfast,28.6042,77.0983,11
user_016490,16,774.24,Italian,low,4.9,non_veg,breakfast,28.4306,77.1875,0
user_016491,2,545.36,North Indian,medium,5.0,non_veg,lunch,28.5057,77.2224,17
user_016492,12,446.2,South Indian,low,4.7,non_veg,dinner,28.5655,77.2829,10
user_016493,3,202.66,North Indian,medium,5.0,no_preference,dinner,28.6531,77.2309,2
user_016494,18,319.27,Chinese,low,4.8,veg,dinner,28.6909,77.0356,23
user_016495,5,710.94,Continental,medium,4.8,veg,lunch,28.6014,77.0601,2
user_016496,16,187.07,Italian,low,4.4,veg,dinner,28.5764,77.1917,8
user_016497,5,307.13,Continental,high,4.7,non_veg,lunch,28.545,77.2499,2
user_016498,1,633.17,Cafe,medium,4.6,non_veg,lunch,28.5735,77.1172,1
user_016499,4,150.0,Fast Food,medium,4.8,no_preference,dinner,28.6104,77.0896,13
user_016500,3,520.58,Italian,low,4.6,veg,lunch,28.6492,77.2043,3
user_016501,21,429.11,North Indian,medium,4.8,non_veg,dinner,28.5026,77.0197,3
user_016502,1,341.95,North Indian,low,4.8,veg,dinner,28.5977,77.1828,11
user_016503,1,342.61,Healthy,high,4.9,veg,lunch,28.6788,77.2712,2
user_016504,6,315.24,Healthy,medium,4.6,veg,lunch,28.6525,77.2194,11
user_016505,3,483.31,Desserts,medium,4.5,non_veg,dinner,28.6367,77.2489,2
user_016506,1,437.73,North Indian,medium,4.7,veg,snacks,28.6491,77.0691,1
user_016507,4,288.24,Continental,low,4.8,vegan,dinner,28.5816,77.1755,4
user_016508,6,457.49,Chinese,medium,4.8,no_preference,lunch,28.472,77.0501,5
user_016509,19,203.75,Healthy,low,4.6,veg,dinner,28.6557,77.1881,4
user_016510,1,348.24,Fast Food,low,4.2,vegan,dinner,28.5946,77.1135,2
user_016511,5,372.6,Chinese,medium,4.4,non_veg,lunch,28.4653,77.183,0
user_016512,32,659.77,Chinese,medium,4.5,veg,lunch,28.512,77.1451,13
user_016513,30,150.0,Desserts,medium,4.8,veg,lunch,28.6727,77.0088,20
user_016514,5,326.43,Beverages,high,4.6,veg,dinner,28.4808,77.2949,9
user_016515,2,460.59,Biryani,high,4.3,veg,dinner,28.4771,77.0029,12
user_016516,3,198.92,Italian,medium,4.6,non_veg,lunch,28.6713,77.1141,10
user_016517,1,443.84,South Indian,medium,4.1,non_veg,lunch,28.6536,77.2546,7
user_016518,2,216.33,Beverages,high,4.8,non_veg,dinner,28.6121,77.2099,6
user_016519,4,490.31,Chinese,medium,4.2,non_veg,lunch,28.5818,77.1059,7
user_016520,7,340.06,Biryani,high,4.0,non_veg,dinner,28.5715,77.2507,3
user_016521,12,617.49,Biryani,medium,4.5,non_veg,dinner,28.5094,77.0761,4
user_016522,3,461.31,Fast Food,medium,4.7,non_veg,breakfast,28.6301,77.1717,16
user_016523,3,692.69,Healthy,medium,4.4,non_veg,dinner,28.4263,77.2687,7
user_016524,12,459.8,South Indian,high,4.7,veg,lunch,28.4924,77.1317,0
user_016525,2,453.18,Beverages,high,4.7,non_veg,lunch,28.5177,77.178,15
user_016526,10,361.19,North Indian,high,4.4,non_veg,lunch,28.5411,77.1019,28
user_016527,1,619.9,Desserts,high,4.1,veg,dinner,28.4564,77.2552,18
user_016528,7,318.89,Cafe,high,4.8,non_veg,dinner,28.612,77.2043,6
user_016529,56,452.23,Chinese,high,4.2,no_preference,dinner,28.5997,77.2656,21
user_016530,1,213.45,South Indian,high,4.7,non_veg,dinner,28.5243,77.2312,1
user_016531,25,340.25,Italian,low,4.1,veg,lunch,28.6649,77.2902,9
user_016532,10,713.31,Biryani,low,4.5,non_veg,dinner,28.4947,77.0809,13
user_016533,12,461.54,Italian,medium,4.8,no_preference,dinner,28.4294,77.2433,4
user_016534,10,260.26,Healthy,high,4.9,veg,dinner,28.4656,77.1627,7
user_016535,2,424.88,Healthy,high,4.3,non_veg,dinner,28.4083,77.0358,10
user_016536,1,305.78,Continental,low,4.3,non_veg,lunch,28.4013,77.0327,7
user_016537,7,150.0,Desserts,high,4.7,non_veg,dinner,28.4338,77.1249,2
user_016538,3,434.57,Chinese,high,4.8,veg,dinner,28.5879,77.1372,13
user_016539,1,720.56,Beverages,low,4.8,veg,dinner,28.4066,77.0284,2
user_016540,2,318.57,Continental,low,4.2,non_veg,lunch,28.4561,77.1899,19
user_016541,1,439.94,Continental,medium,4.7,veg,dinner,28.6387,77.2704,1
user_016542,44,1010.01,Italian,medium,4.7,no_preference,dinner,28.6421,77.1405,4
user_016543,12,917.38,Cafe,medium,4.4,no_preference,lunch,28.5396,77.2379,8
user_016544,1,154.83,Biryani,low,4.5,veg,dinner,28.6636,77.0519,2
user_016545,8,163.69,Italian,medium,4.9,veg,lunch,28.408,77.2959,5
user_016546,1,567.37,Healthy,high,4.4,veg,lunch,28.6609,77.1507,33
user_016547,1,632.41,Continental,medium,4.5,veg,dinner,28.5646,77.2941,2
user_016548,1,534.36,Italian,medium,4.7,non_veg,snacks,28.4322,77.1784,22
user_016549,3,486.31,Beverages,medium,4.5,veg,lunch,28.4929,77.1881,1
user_016550,7,647.09,Desserts,medium,4.8,no_preference,lunch,28.5841,77.106,0
user_016551,12,359.62,Chinese,medium,4.7,veg,breakfast,28.4085,77.0154,2
